snapshot_date,plant_id,part_id,qty_on_hand,unit_cost,avg_daily_demand_qty,safety_stock_qty
2025-01-31,P200,PN00190,1,85.57,0.0222,0
2025-01-31,P200,PN00191,0,48.55,0.0,0
2025-01-31,P200,PN00192,15,26.73,0.5,7
2025-01-31,P200,PN00193,10,148.35,0.3111,4
2025-01-31,P200,PN00194,1,16.5,0.0222,0
2025-01-31,P200,PN00195,34,46.13,0.5556,7
2025-01-31,P200,PN00196,0,33.25,0.0,0
2025-01-31,P200,PN00197,0,282.83,0.0,0
2025-01-31,P200,PN00198,3,30.79,0.1889,2
2025-01-31,P200,PN00199,1,180.72,0.1333,1
2025-01-31,P200,PN00200,25,26.26,0.5667,7
2025-01-31,P200,PN00202,12,63.95,0.1556,2
2025-01-31,P200,PN00203,31,39.04,0.3,4
2025-01-31,P200,PN00204,5,98.22,0.1111,1
2025-01-31,P200,PN00205,19,5.73,0.3556,4
2025-01-31,P200,PN00206,0,72.64,0.0,0
2025-01-31,P200,PN00207,7,151.75,0.0667,0
2025-01-31,P200,PN00208,20,52.62,0.3889,5
2025-01-31,P200,PN00211,0,30.05,0.0,0
2025-01-31,P200,PN00213,10,167.45,0.3889,5
2025-01-31,P200,PN00215,8,7.77,0.1778,2
2025-01-31,P200,PN00217,0,145.83,0.0,0
2025-01-31,P200,PN00220,0,6.38,0.0,0
2025-01-31,P200,PN00221,53,46.63,0.5667,7
2025-01-31,P200,PN00222,8,74.11,0.4444,6
2025-01-31,P200,PN00224,14,32.55,0.3222,4
2025-01-31,P200,PN00225,0,11.32,0.0,0
2025-01-31,P200,PN00228,12,6.77,0.5333,7
2025-01-31,P200,PN00230,12,47.88,0.2667,3
2025-01-31,P200,PN00231,4,15.98,0.2,2
2025-01-31,P200,PN00233,0,18.93,0.0,0
2025-01-31,P200,PN00234,31,47.42,0.5333,7
2025-01-31,P200,PN00235,0,26.7,0.0,0
2025-01-31,P200,PN00236,1,39.7,0.1,1
2025-01-31,P200,PN00237,0,22.49,0.0,0
2025-01-31,P200,PN00239,5,14.19,0.0778,1
2025-01-31,P200,PN00240,32,45.84,0.5,7
2025-01-31,P200,PN00243,3,56.37,0.0889,1
2025-01-31,P200,PN00244,37,71.86,1.0667,14
2025-01-31,P200,PN00245,17,0.99,0.5222,7
2025-01-31,P200,PN00246,4,7.84,0.1,1
2025-01-31,P200,PN00247,42,6.35,0.6667,9
2025-01-31,P200,PN00249,14,30.0,0.1444,2
2025-01-31,P200,PN00250,2,10.58,0.0333,0
2025-01-31,P200,PN00251,5,28.23,0.0556,0
2025-01-31,P200,PN00253,13,18.65,0.3556,4
2025-01-31,P200,PN00254,12,29.63,0.5,7
2025-01-31,P200,PN00255,5,82.25,0.0556,0
2025-01-31,P200,PN00256,20,17.82,0.2333,3
2025-01-31,P200,PN00257,6,38.55,0.5889,8
2025-01-31,P200,PN00258,23,34.33,0.3444,4
2025-01-31,P200,PN00259,1,42.34,0.0444,0
2025-01-31,P200,PN00260,13,75.33,0.2667,3
2025-01-31,P200,PN00262,1,4.99,0.0778,1
2025-01-31,P200,PN00263,4,23.87,0.1,1
2025-01-31,P200,PN00264,31,119.99,0.3556,4
2025-01-31,P200,PN00265,5,67.5,0.1,1
2025-01-31,P200,PN00267,45,116.3,1.4889,20
2025-01-31,P200,PN00268,1,272.98,0.1,1
2025-01-31,P200,PN00269,14,196.89,0.4778,6
2025-01-31,P200,PN00270,68,92.35,1.0778,15
2025-01-31,P200,PN00271,20,22.29,0.4778,6
2025-01-31,P200,PN00272,35,13.26,0.4222,5
2025-01-31,P200,PN00274,0,23.33,0.0333,0
2025-01-31,P200,PN00275,25,39.97,1.0667,14
2025-01-31,P200,PN00276,28,42.31,0.7778,10
2025-01-31,P200,PN00277,0,19.67,0.0,0
2025-01-31,P200,PN00278,11,94.58,0.3,4
2025-01-31,P200,PN00279,19,38.79,0.3,4
2025-01-31,P200,PN00280,7,58.31,0.1667,2
2025-01-31,P200,PN00281,1,9.73,0.0222,0
2025-01-31,P200,PN00283,18,6.72,0.4556,6
2025-01-31,P200,PN00285,0,176.05,0.0,0
2025-01-31,P200,PN00286,4,23.11,0.1,1
2025-01-31,P200,PN00287,41,48.24,0.4889,6
2025-01-31,P200,PN00288,27,21.16,0.5778,8
2025-01-31,P200,PN00289,0,65.8,0.0,0
2025-01-31,P200,PN00290,17,189.83,0.2111,2
2025-01-31,P200,PN00291,59,34.26,1.0111,14
2025-01-31,P200,PN00292,29,10.05,0.5,7
2025-01-31,P200,PN00293,4,49.44,0.1,1
2025-01-31,P200,PN00294,9,24.32,0.4667,6
2025-01-31,P200,PN00295,17,62.31,0.3222,4
2025-01-31,P200,PN00296,8,60.42,0.0778,1
2025-01-31,P200,PN00297,2,68.97,0.0444,0
2025-01-31,P200,PN00298,7,193.2,0.2222,3
2025-01-31,P200,PN00299,0,43.8,0.0111,0
2025-01-31,P200,PN00302,0,17.43,0.0,0
2025-01-31,P200,PN00303,25,23.95,0.8111,11
2025-01-31,P200,PN00304,5,82.12,0.1,1
2025-01-31,P200,PN00305,29,10.31,0.5,7
2025-01-31,P200,PN00306,13,437.58,0.3,4
2025-01-31,P200,PN00307,35,22.54,0.3778,5
2025-01-31,P200,PN00309,4,11.05,0.0778,1
2025-01-31,P200,PN00310,8,35.42,0.1556,2
2025-01-31,P200,PN00311,29,8.3,0.4,5
2025-01-31,P200,PN00312,48,35.34,0.7667,10
2025-01-31,P200,PN00313,2,33.35,0.0556,0
2025-01-31,P200,PN00314,3,74.8,0.0556,0
2025-01-31,P200,PN00315,17,31.0,0.3556,4
2025-01-31,P200,PN00318,16,62.83,0.2556,3
2025-01-31,P200,PN00319,10,27.08,0.3222,4
2025-01-31,P200,PN00320,8,22.16,0.2111,2
2025-01-31,P200,PN00321,10,5.84,0.1444,2
2025-01-31,P200,PN00322,16,65.59,0.2444,3
2025-01-31,P200,PN00324,9,24.17,0.3,4
2025-01-31,P200,PN00325,25,27.97,0.5778,8
2025-01-31,P200,PN00326,6,44.02,0.4444,6
2025-01-31,P200,PN00327,1,73.52,0.0444,0
2025-01-31,P200,PN00328,21,7.77,0.6444,9
2025-01-31,P200,PN00329,5,27.26,0.2889,4
2025-01-31,P200,PN00332,0,80.29,0.0,0
2025-01-31,P200,PN00333,0,8.91,0.0,0
2025-01-31,P200,PN00334,14,293.65,0.1778,2
2025-01-31,P200,PN00335,0,14.95,0.0,0
2025-01-31,P200,PN00336,9,9.36,0.1556,2
2025-01-31,P200,PN00337,91,50.69,1.6667,23
2025-01-31,P200,PN00338,2,24.1,0.0333,0
2025-01-31,P200,PN00339,23,7.0,0.3556,4
2025-01-31,P200,PN00340,15,110.95,0.4111,5
2025-01-31,P200,PN00341,18,12.24,0.3444,4
2025-01-31,P200,PN00342,13,35.74,0.2,2
2025-01-31,P200,PN00343,12,48.07,0.1778,2
2025-01-31,P200,PN00344,8,85.65,0.1111,1
2025-01-31,P200,PN00345,21,16.57,0.5667,7
2025-01-31,P200,PN00346,10,91.18,0.5222,7
2025-01-31,P200,PN00347,0,17.05,0.0,0
2025-01-31,P200,PN00348,4,40.79,0.1222,1
2025-01-31,P200,PN00349,0,115.39,0.0,0
2025-01-31,P200,PN00350,0,169.84,0.0,0
2025-01-31,P200,PN00351,0,21.44,0.0,0
2025-01-31,P200,PN00353,0,21.52,0.0444,0
2025-01-31,P200,PN00354,0,12.31,0.0,0
2025-01-31,P200,PN00355,0,38.74,0.0111,0
2025-01-31,P200,PN00356,2,17.82,0.0444,0
2025-01-31,P200,PN00357,15,21.47,0.4444,6
2025-01-31,P200,PN00358,0,40.02,0.0,0
2025-01-31,P200,PN00359,12,69.39,0.1889,2
2025-01-31,P200,PN00360,8,15.74,0.1333,1
2025-01-31,P200,PN00361,22,40.81,0.3556,4
2025-01-31,P200,PN00363,3,38.3,0.0889,1
2025-01-31,P200,PN00364,6,16.1,0.1333,1
2025-01-31,P200,PN00365,40,27.39,1.4778,20
2025-01-31,P200,PN00366,57,14.55,1.1556,16
2025-01-31,P200,PN00367,0,19.66,0.0,0
2025-01-31,P200,PN00368,60,12.11,0.5444,7
2025-01-31,P200,PN00369,19,34.41,0.2889,4
2025-01-31,P200,PN00370,16,26.37,0.5778,8
2025-01-31,P200,PN00371,6,34.5,0.2889,4
2025-01-31,P200,PN00372,20,121.63,0.5,7
2025-01-31,P200,PN00373,0,75.01,0.0,0
2025-01-31,P200,PN00375,55,7.29,1.4222,19
2025-01-31,P200,PN00379,17,53.37,0.5333,7
2025-01-31,P200,PN00380,30,42.04,0.5333,7
2025-01-31,P200,PN00381,68,50.71,1.4444,20
2025-01-31,P200,PN00382,50,72.91,0.8889,12
2025-01-31,P200,PN00383,43,34.8,0.6889,9
2025-01-31,P200,PN00384,6,33.69,0.1222,1
2025-01-31,P200,PN00385,8,132.16,0.3,4
2025-01-31,P200,PN00386,23,56.82,0.3778,5
2025-01-31,P200,PN00387,2,9.13,0.0778,1
2025-01-31,P200,PN00390,13,44.44,0.2444,3
2025-01-31,P200,PN00391,2,19.91,0.0667,0
2025-01-31,P200,PN00394,17,122.5,0.1667,2
2025-01-31,P200,PN00395,0,115.37,0.0,0
2025-01-31,P200,PN00396,6,35.05,0.1222,1
2025-01-31,P200,PN00397,5,12.55,0.1556,2
2025-01-31,P200,PN00398,0,45.17,0.0,0
2025-01-31,P200,PN00400,73,50.71,2.3444,32
2025-01-31,P300,PN00001,10,31.9,0.1778,2
2025-01-31,P300,PN00004,6,44.7,0.1111,1
2025-01-31,P300,PN00006,0,65.22,0.0,0
2025-01-31,P300,PN00007,34,50.79,0.3222,4
2025-01-31,P300,PN00008,2,151.85,0.0333,0
2025-01-31,P300,PN00009,0,31.99,0.0,0
2025-01-31,P300,PN00011,4,56.76,0.1667,2
2025-01-31,P300,PN00012,4,42.14,0.1222,1
2025-01-31,P300,PN00013,7,125.58,0.1556,2
2025-01-31,P300,PN00014,8,14.89,0.5222,7
2025-01-31,P300,PN00015,14,33.8,0.1667,2
2025-01-31,P300,PN00016,22,128.08,0.6889,9
2025-01-31,P300,PN00017,11,36.08,0.1889,2
2025-01-31,P300,PN00018,1,14.15,0.0222,0
2025-01-31,P300,PN00019,20,20.08,0.2333,3
2025-01-31,P300,PN00020,124,12.51,1.0889,15
2025-01-31,P300,PN00021,23,23.8,0.6333,8
2025-01-31,P300,PN00022,1,126.72,0.0444,0
2025-01-31,P300,PN00023,7,3.09,0.1111,1
2025-01-31,P300,PN00024,3,37.28,0.0778,1
2025-01-31,P300,PN00025,11,19.95,0.1556,2
2025-01-31,P300,PN00026,15,1.46,0.3,4
2025-01-31,P300,PN00027,7,219.06,0.2778,3
2025-01-31,P300,PN00028,16,24.0,0.6444,9
2025-01-31,P300,PN00029,0,63.69,0.0,0
2025-01-31,P300,PN00031,11,70.21,0.2889,4
2025-01-31,P300,PN00032,5,19.24,0.0778,1
2025-01-31,P300,PN00034,27,11.91,0.3778,5
2025-01-31,P300,PN00036,15,48.72,0.7667,10
2025-01-31,P300,PN00037,57,18.91,0.8889,12
2025-01-31,P300,PN00038,0,25.45,0.0,0
2025-01-31,P300,PN00040,3,31.79,0.0667,0
2025-01-31,P300,PN00041,6,21.64,0.1333,1
2025-01-31,P300,PN00042,4,14.1,0.1444,2
2025-01-31,P300,PN00043,66,89.95,0.9778,13
2025-01-31,P300,PN00047,3,228.22,0.0778,1
2025-01-31,P300,PN00048,3,13.69,0.0333,0
2025-01-31,P300,PN00051,47,11.06,0.5778,8
2025-01-31,P300,PN00052,17,8.63,0.2667,3
2025-01-31,P300,PN00053,0,92.39,0.0,0
2025-01-31,P300,PN00054,5,11.67,0.0778,1
2025-01-31,P300,PN00055,6,5.03,0.1889,2
2025-01-31,P300,PN00056,39,27.88,0.5,7
2025-01-31,P300,PN00057,5,301.44,0.1222,1
2025-01-31,P300,PN00058,10,18.81,0.2889,4
2025-01-31,P300,PN00061,0,24.55,0.0,0
2025-01-31,P300,PN00063,29,98.43,0.4556,6
2025-01-31,P300,PN00064,0,10.62,0.0,0
2025-01-31,P300,PN00065,1,25.53,0.0333,0
2025-01-31,P300,PN00066,5,18.35,0.2889,4
2025-01-31,P300,PN00068,3,145.97,0.0444,0
2025-01-31,P300,PN00069,22,27.03,0.3667,5
2025-01-31,P300,PN00070,1,57.72,0.0556,0
2025-01-31,P300,PN00071,3,45.3,0.0556,0
2025-01-31,P300,PN00072,21,49.31,0.3,4
2025-01-31,P300,PN00073,34,103.5,0.7222,10
2025-01-31,P300,PN00074,3,51.13,0.2,2
2025-01-31,P300,PN00075,10,18.78,0.3111,4
2025-01-31,P300,PN00076,0,4.4,0.0,0
2025-01-31,P300,PN00077,0,24.23,0.0,0
2025-01-31,P300,PN00078,6,52.3,0.2222,3
2025-01-31,P300,PN00079,20,21.1,0.4,5
2025-01-31,P300,PN00080,30,33.47,0.4,5
2025-01-31,P300,PN00081,37,6.37,0.4333,6
2025-01-31,P300,PN00082,29,5.58,0.9556,13
2025-01-31,P300,PN00083,1,241.71,0.0222,0
2025-01-31,P300,PN00084,24,155.68,0.6,8
2025-01-31,P300,PN00085,0,61.01,0.0222,0
2025-01-31,P300,PN00086,24,78.95,0.5333,7
2025-01-31,P300,PN00087,4,119.78,0.0444,0
2025-01-31,P300,PN00088,6,178.59,0.1556,2
2025-01-31,P300,PN00089,6,77.88,0.0889,1
2025-01-31,P300,PN00090,45,45.02,0.7111,9
2025-01-31,P300,PN00092,15,24.64,0.2667,3
2025-01-31,P300,PN00093,17,6.82,0.5556,7
2025-01-31,P300,PN00095,2,13.0,0.0444,0
2025-01-31,P300,PN00096,0,79.64,0.0,0
2025-01-31,P300,PN00099,6,23.84,0.3667,5
2025-01-31,P300,PN00100,19,22.72,0.3222,4
2025-01-31,P300,PN00101,5,55.06,0.1111,1
2025-01-31,P300,PN00102,2,4.39,0.0667,0
2025-01-31,P300,PN00103,6,72.03,0.2,2
2025-01-31,P300,PN00104,0,13.63,0.0333,0
2025-01-31,P300,PN00105,1,47.66,0.0778,1
2025-01-31,P300,PN00106,17,137.09,0.2333,3
2025-01-31,P300,PN00107,0,74.63,0.0,0
2025-01-31,P300,PN00109,3,18.52,0.1444,2
2025-01-31,P300,PN00111,3,107.35,0.0889,1
2025-01-31,P300,PN00112,0,10.2,0.0,0
2025-01-31,P300,PN00113,7,48.36,0.2444,3
2025-01-31,P300,PN00114,29,47.53,0.7111,9
2025-01-31,P300,PN00115,15,151.1,0.3,4
2025-01-31,P300,PN00116,0,32.41,0.0222,0
2025-01-31,P300,PN00117,1,34.26,0.0667,0
2025-01-31,P300,PN00118,19,18.5,0.2333,3
2025-01-31,P300,PN00119,17,82.95,0.1778,2
2025-01-31,P300,PN00121,0,50.2,0.0556,0
2025-01-31,P300,PN00122,7,68.41,0.2778,3
2025-01-31,P300,PN00124,27,11.91,0.3,4
2025-01-31,P300,PN00125,2,27.9,0.0556,0
2025-01-31,P300,PN00127,4,10.66,0.1333,1
2025-01-31,P300,PN00128,1,53.79,0.0111,0
2025-01-31,P300,PN00130,5,16.35,0.1111,1
2025-01-31,P300,PN00131,7,22.62,0.0889,1
2025-01-31,P300,PN00133,122,22.01,1.8,25
2025-01-31,P300,PN00134,25,98.39,0.6778,9
2025-01-31,P300,PN00135,17,58.48,0.3333,4
2025-01-31,P300,PN00138,20,5.75,0.4222,5
2025-01-31,P300,PN00139,0,63.09,0.0,0
2025-01-31,P300,PN00140,1,38.65,0.0222,0
2025-01-31,P300,PN00141,32,104.33,0.5889,8
2025-01-31,P300,PN00142,36,57.0,0.3556,4
2025-01-31,P300,PN00143,11,18.31,0.2889,4
2025-01-31,P300,PN00144,3,102.01,0.1,1
2025-01-31,P300,PN00145,1,5.22,0.0444,0
2025-01-31,P300,PN00146,14,30.7,0.1556,2
2025-01-31,P300,PN00147,10,70.68,0.4444,6
2025-01-31,P300,PN00148,1,79.85,0.0333,0
2025-01-31,P300,PN00149,27,38.87,0.3222,4
2025-01-31,P300,PN00150,0,8.21,0.0,0
2025-01-31,P300,PN00151,20,39.09,0.4778,6
2025-01-31,P300,PN00152,0,159.88,0.0,0
2025-01-31,P300,PN00153,4,120.99,0.1444,2
2025-01-31,P300,PN00154,5,27.56,0.1222,1
2025-01-31,P300,PN00155,2,39.64,0.1111,1
2025-01-31,P300,PN00156,4,70.25,0.1111,1
2025-01-31,P300,PN00157,9,346.65,0.3,4
2025-01-31,P300,PN00160,27,130.0,0.7667,10
2025-01-31,P300,PN00162,16,36.77,0.6111,8
2025-01-31,P300,PN00164,5,18.56,0.1444,2
2025-01-31,P300,PN00165,0,168.08,0.0111,0
2025-01-31,P300,PN00166,18,34.54,0.3667,5
2025-01-31,P300,PN00167,0,42.74,0.0,0
2025-01-31,P300,PN00168,3,33.35,0.0444,0
2025-01-31,P300,PN00169,21,4.35,0.4444,6
2025-01-31,P300,PN00170,11,6.33,0.3667,5
2025-01-31,P300,PN00171,21,62.32,0.3111,4
2025-01-31,P300,PN00172,58,37.21,0.5778,8
2025-01-31,P300,PN00173,18,11.08,0.3111,4
2025-01-31,P300,PN00174,0,7.84,0.0,0
2025-01-31,P300,PN00175,33,29.74,0.6667,9
2025-01-31,P300,PN00176,32,73.16,0.5444,7
2025-01-31,P300,PN00177,0,15.61,0.0,0
2025-01-31,P300,PN00178,11,70.88,0.1889,2
2025-01-31,P300,PN00179,83,15.34,0.9556,13
2025-01-31,P300,PN00181,14,13.0,0.1556,2
2025-01-31,P300,PN00182,4,22.77,0.2333,3
2025-01-31,P300,PN00183,7,29.04,0.1889,2
2025-01-31,P300,PN00184,2,8.03,0.0667,0
2025-01-31,P300,PN00185,9,13.59,0.2,2
2025-01-31,P300,PN00186,8,70.05,0.1667,2
2025-01-31,P300,PN00187,11,16.09,0.1889,2
2025-01-31,P300,PN00189,1,101.41,0.0667,0
2025-01-31,P300,PN00191,1,47.19,0.0333,0
2025-01-31,P300,PN00192,2,26.92,0.1,1
2025-01-31,P300,PN00193,33,145.15,0.7222,10
2025-01-31,P300,PN00194,12,16.6,0.4889,6
2025-01-31,P300,PN00195,14,44.86,0.4111,5
2025-01-31,P300,PN00196,6,34.35,0.1333,1
2025-01-31,P300,PN00197,9,278.8,0.2444,3
2025-01-31,P300,PN00198,26,30.8,0.4444,6
2025-01-31,P300,PN00199,9,187.64,0.1667,2
2025-01-31,P300,PN00201,19,27.97,0.3,4
2025-01-31,P300,PN00202,4,64.71,0.0778,1
2025-01-31,P300,PN00203,6,38.6,0.1333,1
2025-01-31,P300,PN00204,3,100.78,0.1222,1
2025-01-31,P300,PN00205,16,5.52,0.3556,4
2025-01-31,P300,PN00206,18,75.77,0.1889,2
2025-01-31,P300,PN00207,54,149.63,0.7556,10
2025-01-31,P300,PN00208,5,50.68,0.0778,1
2025-01-31,P300,PN00209,2,20.84,0.0444,0
2025-01-31,P300,PN00212,0,8.22,0.0,0
2025-01-31,P300,PN00214,0,23.34,0.0,0
2025-01-31,P300,PN00215,3,7.62,0.0778,1
2025-01-31,P300,PN00216,0,26.11,0.0,0
2025-01-31,P300,PN00217,0,146.48,0.0,0
2025-01-31,P300,PN00218,39,101.65,0.9222,12
2025-01-31,P300,PN00219,3,129.45,0.1556,2
2025-01-31,P300,PN00221,2,46.95,0.0667,0
2025-01-31,P300,PN00222,16,72.49,0.5556,7
2025-01-31,P300,PN00223,9,7.77,0.3111,4
2025-01-31,P300,PN00224,81,31.62,0.9222,12
2025-01-31,P300,PN00225,17,11.27,0.6111,8
2025-01-31,P300,PN00226,20,13.84,0.3556,4
2025-01-31,P300,PN00227,27,97.98,0.7333,10
2025-01-31,P300,PN00228,3,6.88,0.0889,1
2025-01-31,P300,PN00229,1,59.83,0.0667,0
2025-01-31,P300,PN00230,2,47.88,0.0444,0
2025-01-31,P300,PN00232,12,92.39,0.3222,4
2025-01-31,P300,PN00233,0,19.8,0.0,0
2025-01-31,P300,PN00234,23,45.29,0.3,4
2025-01-31,P300,PN00235,8,26.71,0.1889,2
2025-01-31,P300,PN00237,10,22.41,0.3222,4
2025-01-31,P300,PN00238,5,16.92,0.1222,1
2025-01-31,P300,PN00239,50,14.2,0.6889,9
2025-01-31,P300,PN00240,6,45.86,0.2444,3
2025-01-31,P300,PN00241,0,33.94,0.0222,0
2025-01-31,P300,PN00242,6,66.06,0.2333,3
2025-01-31,P300,PN00243,0,56.17,0.0,0
2025-01-31,P300,PN00244,17,71.66,0.3667,5
2025-01-31,P300,PN00245,0,0.99,0.0,0
2025-01-31,P300,PN00247,8,6.3,0.1,1
2025-01-31,P300,PN00248,51,124.41,0.9667,13
2025-01-31,P300,PN00250,12,10.93,0.2778,3
2025-01-31,P300,PN00252,2,60.12,0.0889,1
2025-01-31,P300,PN00253,15,18.14,0.1667,2
2025-01-31,P300,PN00254,24,29.15,0.4444,6
2025-01-31,P300,PN00255,0,81.86,0.0333,0
2025-01-31,P300,PN00258,11,33.03,0.2778,3
2025-01-31,P300,PN00259,0,41.58,0.0,0
2025-01-31,P300,PN00260,5,72.53,0.1778,2
2025-01-31,P300,PN00261,47,43.37,0.5111,7
2025-01-31,P300,PN00262,54,4.91,1.0222,14
2025-01-31,P300,PN00263,5,23.58,0.0889,1
2025-01-31,P300,PN00264,31,120.77,0.3222,4
2025-01-31,P300,PN00265,12,66.55,0.6444,9
2025-01-31,P300,PN00266,0,63.34,0.0,0
2025-01-31,P300,PN00267,0,117.88,0.0,0
2025-01-31,P300,PN00268,18,279.7,0.2333,3
2025-01-31,P300,PN00269,44,189.56,0.6444,9
2025-01-31,P300,PN00270,8,93.19,0.3111,4
2025-01-31,P300,PN00271,28,22.09,0.4444,6
2025-01-31,P300,PN00272,20,13.88,0.2667,3
2025-01-31,P300,PN00273,8,60.44,0.1556,2
2025-01-31,P300,PN00274,11,23.71,0.2111,2
2025-01-31,P300,PN00276,19,41.94,0.4444,6
2025-01-31,P300,PN00277,45,19.17,0.8556,11
2025-01-31,P300,PN00278,0,97.24,0.0,0
2025-01-31,P300,PN00279,3,39.12,0.1444,2
2025-01-31,P300,PN00280,46,59.79,0.7778,10
2025-01-31,P300,PN00281,2,9.44,0.0556,0
2025-01-31,P300,PN00282,2,11.1,0.0444,0
2025-01-31,P300,PN00283,17,6.83,0.3,4
2025-01-31,P300,PN00284,0,52.8,0.0,0
2025-01-31,P300,PN00285,26,176.5,0.7,9
2025-01-31,P300,PN00286,38,22.98,0.4778,6
2025-01-31,P300,PN00287,2,46.22,0.0778,1
2025-01-31,P300,PN00288,12,20.81,0.2667,3
2025-01-31,P300,PN00289,0,66.96,0.0111,0
2025-01-31,P300,PN00290,0,181.03,0.0333,0
2025-01-31,P300,PN00291,0,33.78,0.0,0
2025-01-31,P300,PN00292,0,9.99,0.0333,0
2025-01-31,P300,PN00293,18,50.3,0.4111,5
2025-01-31,P300,PN00294,6,23.98,0.2,2
2025-01-31,P300,PN00295,0,60.54,0.0333,0
2025-01-31,P300,PN00296,8,60.36,0.4,5
2025-01-31,P300,PN00297,21,72.18,0.2889,4
2025-01-31,P300,PN00298,2,190.77,0.1111,1
2025-01-31,P300,PN00299,4,42.86,0.1444,2
2025-01-31,P300,PN00300,5,22.09,0.1111,1
2025-01-31,P300,PN00301,0,26.47,0.0,0
2025-01-31,P300,PN00302,0,17.44,0.0,0
2025-01-31,P300,PN00303,1,24.34,0.0333,0
2025-01-31,P300,PN00304,19,78.28,0.3222,4
2025-01-31,P300,PN00305,27,10.15,0.6778,9
2025-01-31,P300,PN00306,8,427.54,0.2444,3
2025-01-31,P300,PN00307,43,23.21,0.7556,10
2025-01-31,P300,PN00308,8,23.34,0.1889,2
2025-01-31,P300,PN00309,18,10.9,0.2111,2
2025-01-31,P300,PN00310,3,34.74,0.1667,2
2025-01-31,P300,PN00311,6,8.24,0.1889,2
2025-01-31,P300,PN00312,3,35.32,0.1,1
2025-01-31,P300,PN00313,63,33.77,0.8667,12
2025-01-31,P300,PN00314,11,74.28,0.2556,3
2025-01-31,P300,PN00316,0,59.72,0.0,0
2025-01-31,P300,PN00317,2,75.72,0.0889,1
2025-01-31,P300,PN00320,6,21.93,0.1222,1
2025-01-31,P300,PN00321,2,5.94,0.0556,0
2025-01-31,P300,PN00322,17,65.72,0.4222,5
2025-01-31,P300,PN00323,9,145.0,0.1778,2
2025-01-31,P300,PN00324,9,23.21,0.3556,4
2025-01-31,P300,PN00326,0,46.59,0.0,0
2025-01-31,P300,PN00327,0,74.81,0.0,0
2025-01-31,P300,PN00328,3,7.95,0.1667,2
2025-01-31,P300,PN00329,54,26.56,1.5111,21
2025-01-31,P300,PN00330,5,8.39,0.0556,0
2025-01-31,P300,PN00331,0,17.33,0.0,0
2025-01-31,P300,PN00332,10,81.78,0.1889,2
2025-01-31,P300,PN00333,5,9.05,0.1222,1
2025-01-31,P300,PN00334,1,279.45,0.1111,1
2025-01-31,P300,PN00335,3,15.34,0.0556,0
2025-01-31,P300,PN00336,27,9.85,0.2778,3
2025-01-31,P300,PN00337,0,49.12,0.0333,0
2025-01-31,P300,PN00338,2,23.07,0.0778,1
2025-01-31,P300,PN00339,0,6.92,0.0,0
2025-01-31,P300,PN00340,79,108.65,1.0222,14
2025-01-31,P300,PN00341,1,11.92,0.0667,0
2025-01-31,P300,PN00342,14,35.66,0.2333,3
2025-01-31,P300,PN00343,9,48.59,0.1111,1
2025-01-31,P300,PN00344,8,88.79,0.0778,1
2025-01-31,P300,PN00346,0,87.96,0.0111,0
2025-01-31,P300,PN00349,8,115.62,0.1444,2
2025-01-31,P300,PN00350,0,173.37,0.0,0
2025-01-31,P300,PN00351,51,21.25,0.5667,7
2025-01-31,P300,PN00352,6,11.9,0.0778,1
2025-01-31,P300,PN00354,23,12.48,0.2667,3
2025-01-31,P300,PN00356,6,18.27,0.3889,5
2025-01-31,P300,PN00357,56,20.79,0.9333,13
2025-01-31,P300,PN00359,11,68.77,0.1333,1
2025-01-31,P300,PN00360,0,15.24,0.0,0
2025-01-31,P300,PN00361,5,42.25,0.0556,0
2025-01-31,P300,PN00362,15,16.02,0.2333,3
2025-01-31,P300,PN00363,8,37.17,0.1444,2
2025-01-31,P300,PN00364,42,15.48,0.6556,9
2025-01-31,P300,PN00365,0,26.64,0.0,0
2025-01-31,P300,PN00366,6,14.93,0.1,1
2025-01-31,P300,PN00367,20,18.63,0.2889,4
2025-01-31,P300,PN00368,41,12.45,0.6222,8
2025-01-31,P300,PN00369,12,33.68,0.3,4
2025-01-31,P300,PN00370,14,27.26,0.2667,3
2025-01-31,P300,PN00371,2,32.65,0.0556,0
2025-01-31,P300,PN00372,87,124.89,0.8667,12
2025-01-31,P300,PN00373,6,72.09,0.1222,1
2025-01-31,P300,PN00375,18,7.23,0.8444,11
2025-01-31,P300,PN00376,0,35.35,0.0,0
2025-01-31,P300,PN00378,9,50.01,0.1333,1
2025-01-31,P300,PN00379,4,52.52,0.1111,1
2025-01-31,P300,PN00380,25,42.24,0.5333,7
2025-01-31,P300,PN00385,24,130.81,0.2667,3
2025-01-31,P300,PN00387,6,8.9,0.3778,5
2025-01-31,P300,PN00389,2,78.59,0.0444,0
2025-01-31,P300,PN00390,28,44.76,0.7889,11
2025-01-31,P300,PN00391,0,20.14,0.0111,0
2025-01-31,P300,PN00392,0,14.22,0.0,0
2025-01-31,P300,PN00393,0,62.21,0.0,0
2025-01-31,P300,PN00394,37,122.61,0.9222,12
2025-01-31,P300,PN00396,2,35.57,0.1333,1
2025-01-31,P300,PN00397,87,12.87,1.2333,17
2025-01-31,P300,PN00398,2,46.22,0.0333,0
2025-01-31,P300,PN00399,4,39.11,0.1333,1
2025-01-31,P300,PN00400,27,51.07,0.4778,6
2025-01-31,P400,PN00001,20,32.19,0.3,4
2025-01-31,P400,PN00005,0,6.51,0.0,0
