shipment_id,po_line_id,carrier_id,ship_date,delivery_date,qty_shipped,qty_received,qty_rejected,freight_cost,duty_cost,insurance_cost,handling_cost,status
SH8000238,POL0000198,C01,2025-12-04,2025-12-25,275,275,0,853.13,2323.38,87.93,55.34,RECEIVED
SH8000239,POL0000199,C03,2025-07-14,2025-08-06,61,61,0,54.06,37.63,3.45,96.66,RECEIVED
SH8000240,POL0000199,C07,2025-07-17,2025-08-07,39,39,0,31.54,37.16,2.2,97.29,RECEIVED
SH8000241,POL0000200,C06,2025-10-31,2025-11-15,122,122,0,1174.08,403.67,25.7,67.93,RECEIVED
SH8000242,POL0000201,C01,2025-08-08,2025-08-23,583,583,0,324.12,716.43,30.78,119.26,RECEIVED
SH8000243,POL0000202,C03,2025-08-14,2025-08-27,268,268,0,105.12,368.09,14.75,54.38,RECEIVED
SH8000244,POL0000202,C03,2025-08-13,2025-08-28,232,232,0,181.28,291.34,12.77,82.58,RECEIVED
SH8000245,POL0000203,C03,2026-03-06,2026-03-17,50,50,0,86.92,45.02,4.44,58.33,RECEIVED
SH8000246,POL0000204,C01,2025-10-15,2025-11-09,102,102,0,316.89,502.28,19.27,38.88,RECEIVED
SH8000247,POL0000205,C04,2026-02-25,2026-03-11,151,151,0,31.48,38.74,1.93,17.02,RECEIVED
SH8000248,POL0000206,C03,2025-10-27,2025-11-13,194,194,0,513.66,577.18,33.08,53.65,RECEIVED
SH8000249,POL0000207,C07,2025-04-20,2025-04-30,38,38,0,90.82,206.34,11.32,50.12,RECEIVED
SH8000250,POL0000208,C07,2025-06-16,2025-07-10,50,50,0,33.32,93.95,4.12,92.25,RECEIVED
SH8000251,POL0000209,C02,2026-01-24,2026-02-10,73,73,0,833.06,493.05,19.1,36.67,RECEIVED
SH8000252,POL0000210,C05,2025-08-20,2025-09-17,272,269,3,240.01,14.04,41.74,43.79,RECEIVED
SH8000253,POL0000210,C02,2025-08-30,2025-09-18,228,228,0,571.2,390.61,35.38,82.81,RECEIVED
SH8000254,POL0000211,C07,2026-02-21,2026-03-05,33,33,0,23.62,4.56,1.26,81.85,RECEIVED
SH8000255,POL0000212,C02,2026-03-05,2026-03-10,54,54,0,383.98,522.66,25.7,18.14,RECEIVED
SH8000256,POL0000213,C02,2026-03-09,2026-03-12,500,498,2,7116.92,0.0,334.04,62.04,RECEIVED
SH8000257,POL0000214,C03,2026-01-08,2026-01-23,500,497,3,922.29,690.41,61.99,72.86,RECEIVED
SH8000258,POL0000215,C05,2026-02-20,2026-03-21,41,41,0,34.88,90.49,3.14,24.08,RECEIVED
SH8000259,POL0000215,C04,2026-03-03,2026-03-23,25,25,0,22.5,30.95,1.91,86.44,RECEIVED
SH8000260,POL0000216,C02,2025-08-06,2025-08-18,42,42,0,90.46,24.77,2.08,101.46,RECEIVED
SH8000261,POL0000217,C03,2025-11-08,2025-11-29,117,117,0,970.92,869.77,73.41,83.97,RECEIVED
SH8000262,POL0000218,C02,2025-11-18,2025-12-08,269,269,0,6069.0,4131.91,154.2,116.77,RECEIVED
SH8000263,POL0000219,C01,2025-10-23,2025-11-02,500,499,1,377.58,853.7,62.87,27.49,RECEIVED
SH8000264,POL0000220,C01,2026-01-13,2026-01-30,63,63,0,23.59,19.9,1.89,41.86,RECEIVED
SH8000265,POL0000221,C04,2026-03-26,2026-04-16,500,500,0,796.91,250.58,90.74,40.77,RECEIVED
SH8000266,POL0000222,C05,2025-11-24,2025-11-29,205,204,1,670.01,0.0,57.43,67.72,RECEIVED
SH8000267,POL0000222,C05,2025-11-25,2025-11-29,295,295,0,1229.58,0.0,83.05,20.12,RECEIVED
SH8000268,POL0000223,C07,2026-01-28,2026-02-11,79,79,0,195.66,460.0,31.8,41.15,RECEIVED
SH8000269,POL0000224,C01,2026-02-11,2026-03-03,46,46,0,382.13,244.65,58.58,92.74,RECEIVED
SH8000270,POL0000225,C04,2025-11-27,2025-12-16,500,500,0,934.74,646.1,77.22,73.51,RECEIVED
SH8000271,POL0000226,C05,2025-02-28,2025-03-07,331,330,1,419.64,94.04,46.91,97.95,RECEIVED
SH8000272,POL0000226,C04,2025-02-27,2025-03-06,169,169,0,124.16,43.24,24.03,97.75,RECEIVED
SH8000273,POL0000227,C04,2026-01-30,2026-03-04,500,495,5,6710.0,9493.52,504.68,105.16,RECEIVED
SH8000274,POL0000228,C04,2026-01-15,2026-01-26,159,159,0,717.59,442.53,40.78,38.66,RECEIVED
SH8000275,POL0000229,C07,2025-02-09,2025-02-12,100,100,0,57.02,0.0,6.81,110.29,RECEIVED
SH8000276,POL0000230,C06,2026-03-15,2026-03-30,500,493,7,13619.84,1294.75,296.49,82.35,RECEIVED
SH8000277,POL0000231,C04,2025-08-08,2025-08-25,69,69,0,153.67,140.47,12.13,106.47,RECEIVED
SH8000278,POL0000232,C05,2026-01-21,2026-02-07,392,392,0,460.4,683.68,36.1,41.42,RECEIVED
SH8000279,POL0000233,C07,2025-07-07,2025-07-28,106,106,0,472.79,956.58,47.16,44.24,RECEIVED
SH8000280,POL0000234,C02,2026-01-10,2026-01-29,36,36,0,202.05,109.92,5.78,50.42,RECEIVED
SH8000281,POL0000235,C01,2026-04-05,2026-05-02,53,51,2,26.9,109.23,4.48,41.76,RECEIVED
SH8000282,POL0000235,C04,2026-04-05,2026-05-01,47,47,0,59.59,60.69,4.13,26.35,RECEIVED
SH8000283,POL0000236,C02,2025-06-30,2025-07-10,21,21,0,17.19,24.33,1.23,21.29,RECEIVED
SH8000284,POL0000236,C07,2025-06-26,2025-07-08,30,30,0,15.79,29.09,1.75,103.28,RECEIVED
SH8000285,POL0000237,C07,2025-11-27,2025-12-08,100,99,1,39.73,9.28,3.23,103.77,RECEIVED
SH8000286,POL0000238,C07,2025-10-12,2025-11-03,51,51,0,108.98,64.59,10.09,25.54,RECEIVED
SH8000287,POL0000239,C03,2026-01-07,2026-01-12,66,65,1,31.57,0.0,3.21,67.4,RECEIVED
SH8000288,POL0000240,C03,2026-03-19,2026-03-25,113,113,0,609.91,0.0,33.01,54.84,RECEIVED
SH8000289,POL0000241,C04,2025-01-29,2025-02-02,28,28,0,16.25,12.63,1.84,53.49,RECEIVED
SH8000290,POL0000242,C01,2025-09-12,2025-09-15,147,140,7,196.28,0.0,22.42,70.15,RECEIVED
SH8000291,POL0000243,C07,2025-04-10,2025-04-22,500,499,1,2670.83,3841.96,147.74,92.81,RECEIVED
SH8000292,POL0000244,C02,2025-10-18,2025-10-31,183,183,0,423.29,304.18,13.01,73.11,RECEIVED
SH8000293,POL0000245,C07,2025-04-25,2025-05-07,95,94,1,171.67,383.84,16.34,63.55,RECEIVED
SH8000294,POL0000246,C04,2026-01-27,2026-02-06,127,127,0,119.85,93.67,7.9,71.85,RECEIVED
SH8000295,POL0000247,C07,2025-10-01,2025-10-04,54,52,2,36.82,70.45,3.89,58.3,RECEIVED
SH8000296,POL0000248,C07,2025-07-23,2025-07-28,500,500,0,3623.76,0.0,223.16,83.15,RECEIVED
SH8000297,POL0000249,C02,2025-05-31,2025-06-08,100,100,0,510.37,285.9,10.62,111.89,RECEIVED
SH8000298,POL0000250,C01,2025-03-10,2025-04-12,83,83,0,333.8,457.58,17.56,65.34,RECEIVED
SH8000299,POL0000251,C05,2025-05-28,2025-06-21,133,133,0,119.44,187.16,10.03,44.92,RECEIVED
SH8000300,POL0000252,C01,2025-11-01,2025-11-26,500,500,0,539.85,124.29,27.02,101.59,RECEIVED
SH8000301,POL0000253,C01,2026-02-10,2026-02-27,500,500,0,1117.32,71.74,197.4,28.96,RECEIVED
SH8000302,POL0000254,C07,2025-05-31,2025-06-12,71,71,0,111.94,262.5,18.68,118.03,RECEIVED
SH8000303,POL0000255,C03,2025-10-30,2025-12-05,500,495,5,1017.58,688.75,70.31,31.34,RECEIVED
SH8000304,POL0000256,C03,2026-02-09,2026-02-21,43,43,0,454.2,790.58,36.38,57.49,RECEIVED
SH8000305,POL0000256,C02,2026-02-04,2026-02-25,50,50,0,1265.56,194.52,42.31,25.35,RECEIVED
SH8000306,POL0000257,C07,2025-08-10,2025-09-11,159,159,0,588.31,1616.54,60.59,60.74,RECEIVED
SH8000307,POL0000258,C02,2025-04-16,2025-05-09,86,86,0,270.33,248.7,9.76,45.08,RECEIVED
SH8000308,POL0000259,C04,2025-05-03,2025-05-12,44,44,0,122.48,186.09,6.64,98.33,RECEIVED
SH8000309,POL0000260,C01,2025-04-16,2025-04-25,50,50,0,44.87,140.52,8.04,118.76,RECEIVED
SH8000310,POL0000261,C06,2026-03-08,2026-03-16,500,500,0,4871.69,1808.81,117.1,67.12,RECEIVED
SH8000311,POL0000262,C07,2025-06-24,2025-07-06,72,72,0,77.64,170.61,7.05,39.69,RECEIVED
SH8000312,POL0000263,C02,2025-07-10,2025-07-20,43,43,0,49.37,6.01,2.73,95.89,RECEIVED
SH8000313,POL0000264,C02,2025-11-08,2025-11-14,153,153,0,604.13,258.06,13.11,53.24,RECEIVED
SH8000314,POL0000265,C07,2025-07-10,2025-07-13,178,178,0,174.45,0.0,17.61,116.5,RECEIVED
SH8000315,POL0000266,C02,2025-07-07,2025-07-18,500,500,0,996.3,298.0,70.78,68.84,RECEIVED
SH8000316,POL0000267,C02,2025-06-28,2025-07-14,151,150,1,2247.51,2542.48,124.57,105.07,RECEIVED
SH8000317,POL0000268,C05,2025-06-15,2025-06-17,229,229,0,115.05,140.81,8.71,94.36,RECEIVED
SH8000318,POL0000268,C07,2025-06-06,2025-06-08,271,271,0,61.25,256.55,10.31,58.81,RECEIVED
SH8000319,POL0000269,C06,2026-05-03,2026-05-29,324,324,0,920.94,151.28,19.84,42.86,RECEIVED
SH8000320,POL0000270,C05,2025-02-13,2025-02-18,277,277,0,542.79,13.93,28.42,106.2,RECEIVED
SH8000321,POL0000271,C02,2026-02-06,2026-02-10,269,268,1,311.28,0.0,23.88,60.1,RECEIVED
SH8000322,POL0000272,C01,2025-06-06,2025-06-16,142,142,0,323.37,245.66,52.64,27.75,RECEIVED
SH8000323,POL0000273,C05,2025-06-21,2025-07-16,250,250,0,959.08,293.25,80.06,85.14,RECEIVED
SH8000324,POL0000273,C03,2025-06-24,2025-07-16,328,328,0,1667.99,2870.46,105.04,80.14,RECEIVED
SH8000325,POL0000274,C04,2026-03-28,2026-04-18,57,57,0,238.76,183.37,14.14,99.76,RECEIVED
SH8000326,POL0000275,C07,2025-08-25,2025-08-29,100,100,0,91.33,170.11,7.36,55.66,RECEIVED
SH8000327,POL0000276,C07,2025-04-14,2025-04-17,99,99,0,94.05,0.0,7.87,29.08,RECEIVED
SH8000328,POL0000277,C07,2025-11-25,2025-12-12,220,220,0,929.2,504.24,53.01,47.77,RECEIVED
SH8000329,POL0000278,C03,2025-06-07,2025-06-13,45,45,0,28.35,42.81,4.63,46.48,RECEIVED
SH8000330,POL0000279,C02,2025-06-28,2025-07-12,55,55,0,647.27,331.39,18.97,23.28,RECEIVED
SH8000331,POL0000280,C01,2025-06-24,2025-06-28,176,176,0,126.97,68.93,8.54,20.47,RECEIVED
SH8000332,POL0000281,C07,2025-11-10,2025-11-14,500,500,0,452.06,519.94,51.88,34.44,RECEIVED
SH8000333,POL0000282,C01,2026-02-03,2026-02-25,108,108,0,95.21,164.22,6.26,75.55,RECEIVED
SH8000334,POL0000283,C03,2026-03-21,2026-03-26,88,83,5,134.13,394.38,15.36,28.09,RECEIVED
SH8000335,POL0000284,C05,2026-01-10,2026-02-01,77,77,0,83.79,248.07,12.32,28.91,RECEIVED
SH8000336,POL0000285,C07,2025-06-19,2025-07-11,245,245,0,534.25,428.99,34.59,50.84,RECEIVED
SH8000337,POL0000286,C02,2025-04-10,2025-04-25,500,500,0,562.26,294.13,27.76,106.34,RECEIVED
SH8000338,POL0000287,C01,2025-12-15,2025-12-17,68,68,0,99.65,96.6,6.14,36.4,RECEIVED
SH8000339,POL0000288,C02,2025-06-25,2025-07-08,100,100,0,228.46,160.76,7.78,43.94,RECEIVED
SH8000340,POL0000289,C05,2025-08-30,2025-09-18,49,49,0,73.98,163.93,5.85,26.53,RECEIVED
SH8000341,POL0000290,C01,2025-11-17,2025-12-01,500,500,0,116.87,115.05,13.56,100.02,RECEIVED
SH8000342,POL0000291,C06,2025-12-21,2025-12-25,166,166,0,1679.22,511.19,40.6,50.84,RECEIVED
SH8000343,POL0000291,C07,2025-12-22,2025-12-24,117,117,0,325.41,597.47,28.61,43.55,RECEIVED
SH8000344,POL0000292,C07,2025-08-25,2025-09-13,103,103,0,116.88,135.67,13.56,38.9,RECEIVED
SH8000345,POL0000293,C03,2025-02-23,2025-03-18,45,44,1,44.58,151.81,8.61,27.63,RECEIVED
SH8000346,POL0000294,C01,2025-11-23,2025-12-08,402,402,0,604.19,413.69,49.77,32.54,RECEIVED
SH8000347,POL0000295,C05,2026-01-17,2026-01-19,283,283,0,637.95,891.88,69.61,51.64,RECEIVED
SH8000348,POL0000296,C03,2025-09-08,2025-09-12,20,20,0,5.17,8.61,0.43,38.69,RECEIVED
SH8000349,POL0000297,C04,2025-03-28,2025-04-04,500,500,0,2100.32,1011.9,196.82,18.69,RECEIVED
SH8000350,POL0000298,C06,2026-04-16,2026-05-05,56,56,0,391.78,326.74,12.09,77.13,RECEIVED
SH8000351,POL0000299,C07,2025-12-13,2026-01-04,168,168,0,380.31,308.52,32.57,78.66,RECEIVED
SH8000352,POL0000300,C01,2026-04-04,2026-04-19,500,500,0,500.51,1244.94,59.26,114.7,RECEIVED
SH8000353,POL0000301,C02,2025-09-08,2025-09-11,500,500,0,24182.75,7923.66,519.5,78.72,RECEIVED
SH8000354,POL0000302,C07,2025-05-30,2025-06-16,100,100,0,40.61,93.3,4.89,69.39,RECEIVED
SH8000355,POL0000303,C01,2025-02-16,2025-02-23,175,175,0,69.57,98.78,4.22,96.41,RECEIVED
SH8000356,POL0000304,C06,2026-04-11,2026-04-22,224,224,0,331.34,296.13,12.54,93.59,RECEIVED
SH8000357,POL0000305,C05,2026-02-02,2026-02-24,238,238,0,181.33,119.26,13.84,69.83,RECEIVED
SH8000358,POL0000306,C01,2025-04-12,2025-04-24,168,168,0,205.58,1.23,14.7,42.43,RECEIVED
SH8000359,POL0000307,C03,2025-07-05,2025-07-09,62,62,0,270.63,199.28,18.14,101.27,RECEIVED
SH8000360,POL0000308,C05,2025-07-14,2025-07-17,500,500,0,8837.12,25641.68,855.8,96.1,RECEIVED
SH8000361,POL0000309,C01,2026-04-13,2026-04-25,64,64,0,54.3,133.86,6.09,116.03,RECEIVED
SH8000362,POL0000310,C02,2025-11-22,2025-12-20,500,500,0,1171.67,125.82,64.0,88.15,RECEIVED
SH8000363,POL0000311,C06,2025-07-11,2025-07-25,97,97,0,7.36,9.16,0.42,103.73,RECEIVED
SH8000364,POL0000312,C07,2025-03-19,2025-03-31,209,209,0,126.34,103.86,11.91,106.71,RECEIVED
SH8000365,POL0000313,C03,2026-03-13,2026-03-21,145,144,1,31.15,70.67,2.45,70.69,RECEIVED
SH8000366,POL0000314,C04,2025-02-28,2025-03-20,148,148,0,224.35,331.59,15.85,85.74,RECEIVED
SH8000367,POL0000315,C06,2025-06-05,2025-06-08,53,53,0,23.0,29.42,1.35,99.7,RECEIVED
SH8000368,POL0000316,C06,2025-03-17,2025-03-27,66,65,1,405.6,111.59,16.48,107.65,RECEIVED
SH8000369,POL0000316,C03,2025-03-17,2025-03-25,87,86,1,433.25,62.34,21.8,115.88,RECEIVED
SH8000370,POL0000317,C04,2026-02-15,2026-02-19,78,78,0,45.27,26.0,6.78,77.71,RECEIVED
SH8000371,POL0000317,C06,2026-02-18,2026-02-21,91,91,0,246.28,172.97,7.91,101.42,RECEIVED
SH8000372,POL0000318,C07,2026-02-01,2026-02-14,135,135,0,268.32,482.04,20.82,45.12,RECEIVED
SH8000373,POL0000319,C02,2025-05-13,2025-05-17,100,100,0,2403.8,1034.97,68.2,22.72,RECEIVED
SH8000374,POL0000320,C06,2025-07-21,2025-08-04,500,500,0,883.94,689.58,62.66,17.23,RECEIVED
SH8000375,POL0000321,C05,2025-06-16,2025-06-28,256,249,7,437.92,259.76,23.96,56.77,RECEIVED
SH8000376,POL0000322,C01,2026-03-15,2026-03-19,46,46,0,150.35,133.03,8.71,34.26,RECEIVED
SH8000377,POL0000322,C07,2026-03-04,2026-03-09,54,54,0,137.23,276.83,10.23,80.22,RECEIVED
SH8000378,POL0000323,C05,2026-04-21,2026-05-08,50,49,1,21.11,4.14,2.99,39.54,RECEIVED
SH8000379,POL0000324,C06,2026-02-18,2026-03-16,72,72,0,2511.24,1499.74,50.4,76.2,RECEIVED
SH8000380,POL0000325,C07,2026-02-21,2026-03-14,190,190,0,200.0,272.97,15.05,78.03,RECEIVED
SH8000381,POL0000326,C05,2025-12-25,2026-01-03,27,27,0,82.19,125.12,4.87,115.1,RECEIVED
SH8000382,POL0000327,C05,2025-03-31,2025-04-15,15,15,0,30.26,29.87,2.5,27.36,RECEIVED
SH8000383,POL0000328,C03,2025-02-21,2025-03-15,46,46,0,508.95,929.92,34.5,69.62,RECEIVED
SH8000384,POL0000328,C03,2025-02-18,2025-03-14,54,54,0,705.48,1090.1,40.5,115.8,RECEIVED
SH8000385,POL0000329,C05,2025-04-30,2025-05-22,321,321,0,417.02,358.55,27.53,42.93,RECEIVED
SH8000386,POL0000330,C07,2025-08-07,2025-08-21,100,98,2,48.65,64.52,3.76,117.95,RECEIVED
SH8000387,POL0000331,C07,2025-06-18,2025-07-04,169,169,0,166.28,879.28,30.56,65.23,RECEIVED
SH8000388,POL0000332,C07,2025-02-05,2025-02-20,77,76,1,141.26,11.4,7.93,21.95,RECEIVED
SH8000389,POL0000333,C05,2025-12-08,2025-12-30,50,50,0,13.65,30.06,1.72,61.55,RECEIVED
SH8000390,POL0000334,C01,2025-04-04,2025-04-16,134,134,0,285.63,244.84,18.18,29.67,RECEIVED
SH8000391,POL0000335,C04,2026-04-12,2026-04-28,500,500,0,578.21,903.82,30.68,74.37,RECEIVED
SH8000392,POL0000336,C03,2025-03-04,2025-03-29,124,124,0,200.46,539.78,19.33,36.27,RECEIVED
SH8000393,POL0000337,C04,2025-09-11,2025-10-03,100,100,0,60.12,108.04,7.02,85.31,RECEIVED
SH8000394,POL0000338,C05,2025-10-05,2025-10-16,500,500,0,1046.11,5257.59,182.32,105.78,RECEIVED
SH8000395,POL0000339,C01,2025-04-26,2025-05-10,66,66,0,108.11,155.19,5.72,92.8,RECEIVED
SH8000396,POL0000340,C04,2025-10-04,2025-10-08,184,184,0,142.27,0.0,18.78,72.34,RECEIVED
SH8000397,POL0000340,C02,2025-10-05,2025-10-12,136,136,0,568.09,0.0,13.88,105.99,RECEIVED
SH8000398,POL0000341,C04,2026-04-27,2026-05-19,500,500,0,525.26,18.62,27.08,97.49,RECEIVED
SH8000399,POL0000342,C07,2026-01-11,2026-01-13,100,100,0,122.95,185.37,7.18,16.62,RECEIVED
SH8000400,POL0000343,C06,2025-08-27,2025-09-10,100,100,0,3276.96,795.17,72.41,96.62,RECEIVED
SH8000401,POL0000344,C03,2025-09-01,2025-09-04,138,138,0,1196.9,2573.66,88.54,94.27,RECEIVED
SH8000402,POL0000345,C02,2025-11-24,2025-12-26,104,104,0,934.1,23.04,20.33,49.74,RECEIVED
SH8000403,POL0000346,C03,2025-12-09,2026-01-11,146,146,0,1451.47,806.35,79.59,92.22,RECEIVED
SH8000404,POL0000347,C03,2025-12-11,2025-12-26,119,119,0,660.73,247.35,35.04,72.12,RECEIVED
SH8000405,POL0000348,C02,2025-09-11,2025-09-18,332,327,5,1231.38,475.52,27.59,60.83,RECEIVED
SH8000406,POL0000348,C01,2025-09-11,2025-09-18,289,286,3,406.73,385.17,24.13,86.56,RECEIVED
SH8000407,POL0000349,C04,2025-12-14,2025-12-22,300,300,0,421.58,731.33,39.35,86.99,RECEIVED
SH8000408,POL0000350,C02,2025-01-28,2025-02-03,500,500,0,3422.27,0.0,192.66,101.78,RECEIVED
SH8000409,POL0000351,C05,2025-05-15,2025-06-16,111,107,4,290.1,155.68,15.25,32.26,RECEIVED
SH8000410,POL0000352,C03,2026-01-14,2026-02-08,6,6,0,14.76,26.73,1.14,53.86,RECEIVED
SH8000411,POL0000352,C03,2026-01-22,2026-02-03,8,8,0,15.94,43.39,1.52,66.41,RECEIVED
SH8000412,POL0000353,C05,2025-07-30,2025-08-01,100,99,1,120.89,0.0,6.96,22.82,RECEIVED
SH8000413,POL0000354,C03,2025-09-14,2025-09-18,87,87,0,285.77,237.3,24.21,49.42,RECEIVED
SH8000414,POL0000355,C04,2026-03-06,2026-03-23,17,17,0,17.68,1.37,0.99,115.78,RECEIVED
SH8000415,POL0000356,C05,2026-04-15,2026-04-27,318,318,0,1148.05,218.65,59.73,77.13,RECEIVED
SH8000416,POL0000356,C07,2026-04-10,2026-04-28,182,182,0,416.06,278.64,34.19,28.63,RECEIVED
SH8000417,POL0000357,C07,2025-10-11,2025-10-15,190,190,0,212.0,194.1,12.78,98.19,RECEIVED
SH8000418,POL0000358,C03,2025-09-05,2025-09-25,500,493,7,740.0,415.64,43.66,89.83,RECEIVED
SH8000419,POL0000359,C03,2025-05-05,2025-05-09,500,500,0,1718.11,2071.74,117.78,107.23,RECEIVED
SH8000420,POL0000360,C02,2025-06-14,2025-06-26,276,275,1,3061.18,684.78,80.4,44.86,RECEIVED
SH8000421,POL0000361,C06,2025-12-13,2025-12-31,59,59,0,509.76,261.43,12.11,45.73,RECEIVED
SH8000422,POL0000362,C01,2026-02-16,2026-03-07,201,201,0,483.69,172.1,30.13,21.61,RECEIVED
SH8000423,POL0000363,C02,2025-05-09,2025-06-01,143,143,0,797.51,281.21,20.24,17.54,RECEIVED
SH8000424,POL0000364,C02,2025-10-01,2025-10-16,100,95,5,197.91,191.79,7.41,113.92,RECEIVED
SH8000425,POL0000365,C05,2025-12-29,2026-01-27,96,96,0,140.45,167.81,7.79,115.84,RECEIVED
SH8000426,POL0000366,C07,2025-04-03,2025-04-05,100,100,0,654.17,338.48,34.63,33.12,RECEIVED
SH8000427,POL0000367,C06,2025-11-12,2025-11-25,50,50,0,282.76,196.57,11.85,30.11,RECEIVED
SH8000428,POL0000368,C04,2025-07-30,2025-08-16,59,58,1,40.57,118.75,4.9,45.43,RECEIVED
SH8000429,POL0000368,C06,2025-08-06,2025-08-23,71,70,1,99.7,158.4,5.91,78.38,RECEIVED
SH8000430,POL0000369,C02,2025-11-29,2025-12-28,81,81,0,754.06,655.78,24.41,49.32,RECEIVED
SH8000431,POL0000370,C07,2025-10-30,2025-11-04,59,59,0,73.17,71.14,12.58,18.95,RECEIVED
SH8000432,POL0000371,C06,2026-03-17,2026-04-09,100,100,0,234.25,123.08,5.82,54.08,RECEIVED
SH8000433,POL0000372,C07,2025-05-19,2025-06-03,500,498,2,3739.35,6556.24,275.15,48.68,RECEIVED
SH8000434,POL0000373,C05,2025-07-31,2025-08-26,348,348,0,1700.57,2086.05,104.72,24.71,RECEIVED
SH8000435,POL0000374,C04,2025-07-20,2025-08-04,30,30,0,24.55,111.45,3.84,30.24,RECEIVED
SH8000436,POL0000375,C04,2025-04-13,2025-04-21,34,34,0,35.35,12.44,3.2,33.97,RECEIVED
SH8000437,POL0000375,C04,2025-04-14,2025-04-21,16,16,0,28.6,8.95,1.51,80.41,RECEIVED
SH8000438,POL0000376,C03,2025-02-14,2025-03-02,107,107,0,173.52,32.4,10.42,95.26,RECEIVED
SH8000439,POL0000377,C03,2025-03-04,2025-03-13,22,22,0,61.25,0.0,3.1,30.76,RECEIVED
SH8000440,POL0000378,C02,2025-03-20,2025-03-23,282,277,5,799.81,0.0,20.33,74.73,RECEIVED
SH8000441,POL0000379,C05,2026-02-25,2026-03-13,38,38,0,65.42,57.37,6.23,112.02,RECEIVED
SH8000442,POL0000379,C04,2026-03-05,2026-03-14,51,50,1,155.37,103.9,8.2,52.99,RECEIVED
SH8000443,POL0000380,C01,2025-05-29,2025-05-31,89,89,0,42.41,0.0,3.79,28.65,RECEIVED
SH8000444,POL0000381,C03,2025-11-17,2025-12-02,500,500,0,75.92,24.35,13.84,16.77,RECEIVED
SH8000445,POL0000382,C06,2025-09-23,2025-10-09,131,131,0,1821.67,456.23,43.7,44.93,RECEIVED
SH8000446,POL0000383,C02,2025-06-24,2025-07-06,87,87,0,78.12,158.25,5.79,98.22,RECEIVED
SH8000447,POL0000384,C05,2025-04-10,2025-04-22,49,48,1,70.86,280.39,12.98,117.29,RECEIVED
SH8000448,POL0000385,C01,2025-09-12,2025-09-25,100,94,6,604.81,28.91,38.87,74.34,RECEIVED
SH8000449,POL0000386,C02,2025-10-18,2025-10-22,139,139,0,1965.03,261.78,55.73,100.04,RECEIVED
SH8000450,POL0000387,C04,2025-06-02,2025-06-18,232,232,0,387.29,126.59,73.28,42.93,RECEIVED
SH8000451,POL0000388,C07,2025-04-03,2025-05-01,34,34,0,10.41,15.05,0.66,105.08,RECEIVED
SH8000452,POL0000389,C05,2025-05-31,2025-06-06,122,122,0,205.0,234.27,15.85,38.49,RECEIVED
SH8000453,POL0000390,C02,2025-09-19,2025-10-05,100,100,0,1955.7,816.0,94.89,20.16,RECEIVED
SH8000454,POL0000391,C05,2025-06-11,2025-06-28,57,57,0,480.88,121.51,35.55,79.11,RECEIVED
SH8000455,POL0000392,C05,2025-03-19,2025-03-30,40,40,0,169.2,30.37,9.58,58.13,RECEIVED
SH8000456,POL0000393,C05,2026-01-09,2026-02-06,152,151,1,71.27,135.82,5.12,96.9,RECEIVED
SH8000457,POL0000394,C05,2025-04-13,2025-05-10,100,100,0,44.41,200.23,8.14,22.41,RECEIVED
SH8000458,POL0000395,C05,2025-09-11,2025-10-06,65,65,0,696.36,1029.07,35.27,54.25,RECEIVED
SH8000459,POL0000396,C03,2025-11-15,2025-11-28,98,98,0,201.19,39.63,14.44,83.03,RECEIVED
SH8000460,POL0000397,C04,2025-04-19,2025-05-02,467,467,0,426.32,315.54,26.82,114.04,RECEIVED
SH8000461,POL0000398,C04,2026-04-09,2026-04-27,114,114,0,72.67,139.25,10.87,66.91,RECEIVED
SH8000462,POL0000399,C06,2025-05-31,2025-06-11,85,82,3,959.29,304.54,25.5,45.75,RECEIVED
SH8000463,POL0000400,C03,2025-12-10,2026-01-08,132,132,0,83.33,66.21,7.06,21.8,RECEIVED
SH8000464,POL0000401,C03,2025-11-28,2025-12-24,500,480,20,162.98,200.06,12.52,67.69,RECEIVED
SH8000465,POL0000402,C02,2026-04-11,2026-04-15,312,305,7,1886.58,1649.93,72.8,77.97,RECEIVED
SH8000466,POL0000402,C03,2026-04-10,2026-04-17,188,188,0,349.94,334.69,44.87,111.43,RECEIVED
SH8000467,POL0000403,C07,2025-10-10,2025-10-15,254,250,4,187.52,205.93,23.74,17.97,RECEIVED
SH8000468,POL0000403,C06,2025-09-28,2025-10-05,246,246,0,716.2,638.82,23.36,93.49,RECEIVED
SH8000469,POL0000404,C07,2025-03-13,2025-03-15,122,122,0,178.18,39.04,13.43,23.36,RECEIVED
SH8000470,POL0000405,C04,2025-10-24,2025-11-13,405,381,24,143.6,225.65,14.84,74.56,RECEIVED
SH8000471,POL0000405,C03,2025-11-07,2025-11-21,315,315,0,209.29,18.15,12.27,28.03,RECEIVED
SH8000472,POL0000406,C04,2025-11-29,2025-12-07,500,500,0,2983.06,363.26,195.72,102.42,RECEIVED
SH8000473,POL0000407,C03,2026-03-17,2026-03-29,153,153,0,182.76,28.91,17.26,65.98,RECEIVED
SH8000474,POL0000408,C06,2025-11-13,2025-11-19,65,65,0,140.23,73.52,3.12,92.76,RECEIVED
SH8000475,POL0000409,C04,2025-09-05,2025-09-14,100,100,0,55.9,34.88,3.42,108.71,RECEIVED
SH8000476,POL0000410,C04,2026-03-07,2026-03-18,38,38,0,238.01,364.2,14.21,34.35,RECEIVED
